"Id", "date_photo", "dossier_media", "photo", "photo_IR", "verite_terrain", "materiel", "focale", "sensibilite", "spectre_ir", "tps_expo", "hauteur", "largeur", "heure", "lieu", "region", "position_GPS", "direction_feu", "taux_occupation", "couleur_dominante", "densite", "taux_supperposition", "couleur_fumees", "luminosite", "vegetation", "moment", "nuage", "distance", "presence", "valid", "proprietaire", "sequence", "numimage"
"2075", "juil-03", "00264", "264_rgb.png", "", "264_gt.png", "", "0", "0", "", "0", "1108", "2047", "00:00:00", "", "", "", "", "29", "orange/orange", "0", "100", "", "53", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2074", "juil-03", "00263", "263_rgb.png", "", "263_gt.png", "", "0", "0", "", "0", "568", "900", "00:00:00", "", "", "", "", "5", "rouge/red", "1", "100", "", "47", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2073", "juil-03", "00262", "262_rgb.png", "", "262_gt.png", "", "0", "0", "", "0", "355", "897", "00:00:00", "", "", "", "", "8", "rouge/red", "0", "99", "", "38", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2072", "juil-03", "00261", "261_rgb.png", "", "261_gt.png", "", "0", "0", "", "0", "392", "827", "00:00:00", "", "", "", "", "14", "rouge/red", "0", "100", "", "47", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2071", "juil-02", "00260", "260_rgb.png", "", "260_gt.png", "", "0", "0", "", "0", "1126", "2100", "00:00:00", "Teghime", "", "", "", "8", "rouge/red", "0", "100", "", "42", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2070", "", "00259", "259_rgb.png", "", "259_gt.png", "", "0", "0", "", "0", "441", "414", "00:00:00", "", "", "", "", "35", "orange/orange", "0", "1", "", "32", "", "", "0", "", "", "1", "UISC5", "0", "0"
"2069", "août-01", "00258", "258_rgb.png", "", "258_gt.png", "", "0", "0", "", "0", "348", "579", "00:00:00", "Vezzani", "", "", "", "3", "rouge/red", "0", "99", "", "48", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2068", "août-01", "00257", "257_rgb.png", "", "257_gt.png", "", "0", "0", "", "0", "559", "415", "00:00:00", "Vezzani", "", "", "", "7", "rouge/red", "0", "93", "", "54", "", "", "0", "", "", "1", "Gilles Planelle", "0", "0"
"2067", "", "00256", "256_rgb.png", "", "256_gt.png", "", "0", "0", "", "0", "236", "475", "00:00:00", "", "", "", "", "31", "rouge/red", "0", "0", "", "6", "", "", "0", "", "", "1", "UISC5", "0", "0"
"2066", "", "00255", "255_rgb.png", "", "255_gt.png", "", "0", "0", "", "0", "1872", "2844", "00:00:00", "", "", "", "", "56", "orange/orange", "0", "68", "", "25", "", "", "0", "", "", "1", "UISC5", "0", "0"
"2065", "mars-10", "00254", "254_rgb.png", "", "254_gt.png", "", "0", "0", "", "0", "360", "1425", "00:00:00", "Le ratier Pichauris ", "", "", "", "6", "rouge/red", "1", "26", "", "53", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2064", "mars-10", "00253", "253_rgb.png", "", "253_gt.png", "", "0", "0", "", "0", "952", "1090", "00:00:00", "Le ratier Pichauris ", "", "", "", "56", "orange/orange", "0", "25", "", "31", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2063", "mars-10", "00252", "252_rgb.png", "", "252_gt.png", "", "0", "0", "", "0", "1359", "2116", "00:00:00", "Le ratier Pichauris ", "", "", "", "53", "orange/orange", "0", "19", "", "39", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2062", "mars-10", "00251", "251_rgb.png", "", "251_gt.png", "", "0", "0", "", "0", "930", "1312", "00:00:00", "Le ratier Pichauris ", "", "", "", "9", "rouge/red", "0", "100", "", "44", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2061", "mars-10", "00250", "250_rgb.png", "", "250_gt.png", "", "0", "0", "", "0", "1487", "3045", "00:00:00", "Le ratier Pichauris ", "", "", "", "33", "rouge/red", "0", "81", "", "37", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2060", "mars-10", "00249", "249_rgb.png", "", "249_gt.png", "", "0", "0", "", "0", "1603", "1863", "00:00:00", "Le ratier Pichauris ", "", "", "", "21", "rouge/red", "0", "99", "", "49", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2059", "févr-04", "00248", "248_rgb.png", "", "248_gt.png", "", "0", "0", "", "0", "248", "1208", "00:00:00", "", "", "", "", "21", "orange/orange", "1", "38", "", "46", "", "", "0", "", "", "1", "Bernard Lambert", "0", "0"
"2058", "mars-10", "00247", "247_rgb.png", "", "247_gt.png", "", "0", "0", "", "0", "548", "1811", "00:00:00", "Le ratier Pichauris ", "", "", "", "15", "rouge/red", "1", "92", "", "45", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2057", "mars-10", "00246", "246_rgb.png", "", "246_gt.png", "", "0", "0", "", "0", "891", "1419", "00:00:00", "Le ratier Pichauris ", "", "", "", "26", "rouge/red", "0", "98", "", "50", "", "", "0", "", "", "1", "ONF_F_Garbati", "0", "0"
"2056", "avr-07", "00245", "245_rgb.png", "", "245_gt.png", "", "0", "0", "", "0", "927", "1623", "00:00:00", "Corse", "", "", "", "2", "orange/orange", "1", "76", "", "47", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2055", "oct-06", "00244", "244_rgb.png", "", "244_gt.png", "", "0", "0", "", "0", "1032", "1162", "00:00:00", "Corse", "", "", "", "22", "orange/orange", "0", "61", "", "52", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2054", "mars-07", "00243", "243_rgb.png", "", "243_gt.png", "", "0", "0", "", "0", "986", "1206", "00:00:00", "Corse", "", "", "", "12", "rouge/red", "0", "99", "", "44", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2053", "mars-07", "00242", "242_rgb.png", "", "242_gt.png", "", "0", "0", "", "0", "1400", "2543", "00:00:00", "Corse", "", "", "", "19", "orange/orange", "0", "69", "", "31", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2052", "mars-07", "00241", "241_rgb.png", "", "241_gt.png", "", "0", "0", "", "0", "1778", "2171", "00:00:00", "Corse", "", "", "", "20", "rouge/red", "0", "99", "", "47", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2051", "oct-06", "00240", "240_rgb.png", "", "240_gt.png", "", "0", "0", "", "0", "605", "793", "00:00:00", "Corse", "", "", "", "9", "orange/orange", "0", "100", "", "43", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2050", "oct-06", "00239", "239_rgb.png", "", "239_gt.png", "", "0", "0", "", "0", "800", "783", "00:00:00", "Valée d'Asco", "", "", "", "9", "rouge/red", "1", "85", "", "44", "", "", "0", "", "", "1", "Stephane Sayag", "0", "0"
"2049", "nov-13", "00238", "238_rgb.png", "", "238_gt.png", "", "0", "0", "", "0", "1002", "1151", "00:00:00", "SantoTirso", "", "", "", "44", "orange/orange", "0", "6", "", "29", "", "", "0", "", "", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2048", "nov-13", "00237", "237_rgb.png", "", "237_gt.png", "", "0", "0", "", "0", "1628", "1732", "00:00:00", "SantoTirso", "", "", "", "38", "orange/orange", "1", "4", "", "31", "", "", "0", "", "", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2047", "nov-13", "00236", "236_rgb.png", "", "236_gt.png", "", "0", "0", "", "0", "1332", "2466", "00:00:00", "Coruche", "", "", "", "17", "orange/orange", "1", "21", "", "26", "", "", "0", "", "", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2046", "nov-13", "00235", "235_rgb.png", "", "235_gt.png", "SONY DSC-W320", "19", "320", "", "0", "1974", "2048", "09:54:59", "Coruche", "", "", "droite/right", "46", "orange/orange", "0", "48", "", "34", "", "", "0", "", "aucun/no", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2045", "nov-13", "00234", "234_rgb.png", "", "234_gt.png", "", "0", "0", "", "0", "1057", "1882", "00:00:00", "Coruche", "", "", "", "29", "orange/orange", "1", "4", "", "18", "", "", "0", "", "", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2044", "nov-13", "00233", "233_rgb.png", "", "233_gt.png", "", "0", "0", "", "0", "619", "1176", "00:00:00", "Coruche", "", "", "", "16", "jaune/yellow", "1", "27", "", "26", "", "", "0", "", "", "1", "University of Trás-os-Montes e Alto Douro (UTAD)", "0", "0"
"2043", "mars-12", "00232", "232_rgb.png", "", "232_gt.png", "", "0", "0", "", "0", "1305", "1837", "00:00:00", "", "", "", "", "20", "orange/orange", "1", "85", "", "42", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2042", "avr-11", "00231", "231_rgb.png", "", "231_gt.png", "", "0", "0", "", "0", "137", "1851", "00:00:00", "", "", "", "", "4", "orange/orange", "0", "95", "", "50", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2041", "mars-11", "00230", "230_rgb.png", "", "230_gt.png", "", "0", "0", "", "0", "1099", "2038", "00:00:00", "", "", "", "", "24", "orange/orange", "1", "6", "", "25", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2040", "mars-11", "00229", "229_rgb.png", "", "229_gt.png", "", "0", "0", "", "0", "1490", "1238", "00:00:00", "", "", "", "", "37", "orange/orange", "1", "40", "", "42", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2039", "mars-11", "00228", "228_rgb.png", "", "228_gt.png", "", "0", "0", "", "0", "793", "1043", "00:00:00", "", "", "", "", "31", "orange/orange", "1", "4", "", "18", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2038", "mars-11", "00227", "227_rgb.png", "", "227_gt.png", "", "0", "0", "", "0", "1072", "1200", "00:00:00", "", "", "", "", "14", "orange/orange", "1", "19", "", "28", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2037", "mars-11", "00226", "226_rgb.png", "", "226_gt.png", "", "0", "0", "", "0", "957", "1871", "00:00:00", "", "", "", "", "36", "orange/orange", "1", "82", "", "41", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2036", "mars-11", "00225", "225_rgb.png", "", "225_gt.png", "", "0", "0", "", "0", "959", "612", "00:00:00", "", "", "", "", "7", "orange/orange", "0", "92", "", "48", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2035", "mars-11", "00224", "224_rgb.png", "", "224_gt.png", "", "0", "0", "", "0", "1210", "918", "00:00:00", "", "", "", "", "11", "orange/orange", "0", "89", "", "44", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2034", "mars-11", "00223", "223_rgb.png", "", "223_gt.png", "", "0", "0", "", "0", "949", "1771", "00:00:00", "", "", "", "", "31", "orange/orange", "1", "39", "", "44", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2033", "mars-11", "00222", "222_rgb.png", "", "222_gt.png", "", "0", "0", "", "0", "970", "1126", "00:00:00", "", "", "", "", "35", "orange/orange", "1", "25", "", "38", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2032", "mars-11", "00221", "221_rgb.png", "", "221_gt.png", "", "0", "0", "", "0", "1339", "1596", "00:00:00", "", "", "", "", "37", "orange/orange", "1", "14", "", "20", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2031", "mars-11", "00220", "220_rgb.png", "", "220_gt.png", "", "0", "0", "", "0", "975", "1048", "00:00:00", "", "", "", "", "17", "orange/orange", "1", "11", "", "29", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2030", "mars-10", "00219", "219_rgb.png", "", "219_gt.png", "", "0", "0", "", "0", "1582", "1258", "00:00:00", "", "", "", "", "50", "orange/orange", "0", "48", "", "31", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2029", "mars-10", "00218", "218_rgb.png", "", "218_gt.png", "", "0", "0", "", "0", "1545", "1341", "00:00:00", "", "", "", "", "46", "rouge/red", "0", "66", "", "45", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2028", "mars-09", "00217", "217_rgb.png", "", "217_gt.png", "", "0", "0", "", "0", "784", "1967", "00:00:00", "", "", "", "", "41", "orange/orange", "1", "4", "", "3", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2027", "", "00216", "216_rgb.png", "", "216_gt.png", "", "0", "0", "", "0", "730", "957", "00:00:00", "", "", "", "", "40", "rouge/red", "0", "100", "", "63", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2026", "", "00215", "215_rgb.png", "", "215_gt.png", "", "0", "0", "", "0", "677", "902", "00:00:00", "", "", "", "", "17", "orange/orange", "1", "72", "", "30", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2025", "", "00214", "214_rgb.png", "", "214_gt.png", "", "0", "0", "", "0", "735", "636", "00:00:00", "", "", "", "", "22", "orange/orange", "0", "77", "", "63", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2024", "", "00213", "213_rgb.png", "", "213_gt.png", "", "0", "0", "", "0", "539", "1189", "00:00:00", "", "", "", "", "13", "orange/orange", "1", "28", "", "43", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2023", "", "00212", "212_rgb.png", "", "212_gt.png", "", "0", "0", "", "0", "683", "1489", "00:00:00", "", "", "", "", "18", "rouge/red", "1", "25", "", "44", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2022", "", "00211", "211_rgb.png", "", "211_gt.png", "", "0", "0", "", "0", "283", "537", "00:00:00", "", "", "", "", "20", "rouge/red", "0", "12", "", "45", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2021", "avr-08", "00210", "210_rgb.png", "", "210_gt.png", "", "0", "0", "", "0", "657", "558", "00:00:00", "", "", "", "", "7", "orange/orange", "1", "27", "", "52", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2020", "avr-08", "00209", "209_rgb.png", "", "209_gt.png", "", "0", "0", "", "0", "214", "572", "00:00:00", "", "", "", "", "14", "orange/orange", "0", "93", "", "56", "", "", "0", "", "", "1", "François Picot_SDIS_65", "0", "0"
"2019", "juil-09", "00208", "208_rgb.png", "", "208_gt.png", "", "0", "0", "", "0", "937", "474", "00:00:00", "Ortolo", "", "", "", "6", "orange/orange", "1", "15", "", "26", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2018", "août-13", "00207", "207_rgb.png", "", "207_gt.png", "", "0", "0", "", "0", "850", "1477", "00:00:00", "Vignale", "", "", "", "15", "rouge/red", "0", "91", "", "52", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2017", "août-13", "00206", "206_rgb.png", "", "206_gt.png", "", "0", "0", "", "0", "1067", "1296", "00:00:00", "Vignale", "", "", "", "18", "rouge/red", "0", "83", "", "41", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2016", "juil-09", "00205", "205_rgb.png", "", "205_gt.png", "", "0", "0", "", "0", "568", "273", "00:00:00", "Aullene", "", "", "", "1", "orange/orange", "1", "76", "", "50", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2015", "juil-09", "00204", "204_rgb.png", "", "204_gt.png", "", "0", "0", "", "0", "498", "476", "00:00:00", "Aullene", "", "", "", "7", "orange/orange", "0", "79", "", "49", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2014", "juil-09", "00203", "203_rgb.png", "", "203_gt.png", "", "0", "0", "", "0", "639", "651", "00:00:00", "Aullene", "", "", "", "4", "rouge/red", "0", "100", "", "50", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2013", "juil-09", "00202", "202_rgb.png", "", "202_gt.png", "", "0", "0", "", "0", "236", "230", "00:00:00", "Aullene", "", "", "", "11", "rouge/red", "0", "19", "", "21", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2012", "juil-09", "00201", "201_rgb.png", "", "201_gt.png", "", "0", "0", "", "0", "171", "233", "00:00:00", "Aullene", "", "", "", "0", "orange/orange", "0", "100", "", "53", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2011", "oct-06", "00200", "200_rgb.png", "", "200_gt.png", "", "0", "0", "", "0", "1084", "1183", "00:00:00", "Asco", "", "", "", "15", "rouge/red", "0", "84", "", "49", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2010", "oct-06", "00199", "199_rgb.png", "", "199_gt.png", "", "0", "0", "", "0", "1478", "1541", "00:00:00", "Asco", "", "", "", "21", "rouge/red", "0", "69", "", "48", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2009", "oct-06", "00198", "198_rgb.png", "", "198_gt.png", "", "0", "0", "", "0", "473", "589", "00:00:00", "Asco", "", "", "", "27", "rouge/red", "0", "99", "", "55", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2008", "oct-06", "00197", "197_rgb.png", "", "197_gt.png", "", "0", "0", "", "0", "684", "817", "00:00:00", "Asco", "", "", "", "33", "orange/orange", "0", "94", "", "39", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2007", "oct-06", "00196", "196_rgb.png", "", "196_gt.png", "", "0", "0", "", "0", "619", "693", "00:00:00", "Asco", "", "", "", "9", "orange/orange", "1", "88", "", "47", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"2006", "oct-05", "00195", "195_rgb.png", "", "195_gt.png", "", "0", "0", "", "0", "221", "486", "00:00:00", "Corse ?", "", "", "", "27", "rouge/red", "0", "86", "", "52", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2005", "oct-05", "00194", "194_rgb.png", "", "194_gt.png", "", "0", "0", "", "0", "398", "502", "00:00:00", "Corse ?", "", "", "", "26", "orange/orange", "0", "61", "", "54", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2004", "oct-05", "00193", "193_rgb.png", "", "193_gt.png", "", "0", "0", "", "0", "604", "964", "00:00:00", "Corse ?", "", "", "", "38", "rouge/red", "0", "60", "", "44", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2003", "oct-05", "00192", "192_rgb.png", "", "192_gt.png", "", "0", "0", "", "0", "143", "210", "00:00:00", "Corse ?", "", "", "", "4", "orange/orange", "0", "59", "", "43", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2002", "oct-05", "00191", "191_rgb.png", "", "191_gt.png", "", "0", "0", "", "0", "1634", "1754", "00:00:00", "Corse ?", "", "", "", "15", "orange/orange", "1", "65", "", "52", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2001", "oct-05", "00190", "190_rgb.png", "", "190_gt.png", "", "0", "0", "", "0", "1237", "2047", "00:00:00", "Corse ?", "", "", "", "45", "orange/orange", "0", "94", "", "44", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"2000", "oct-05", "00189", "189_rgb.png", "", "189_gt.png", "", "0", "0", "", "0", "1088", "1028", "00:00:00", "Corse ?", "", "", "", "14", "orange/orange", "1", "65", "", "44", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1999", "oct-05", "00188", "188_rgb.png", "", "188_gt.png", "", "0", "0", "", "0", "929", "1134", "00:00:00", "Corse ?", "", "", "", "15", "orange/orange", "1", "47", "", "37", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1998", "oct-05", "00187", "187_rgb.png", "", "187_gt.png", "", "0", "0", "", "0", "347", "392", "00:00:00", "Corse ?", "", "", "", "34", "rouge/red", "0", "44", "", "34", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1997", "oct-05", "00186", "186_rgb.png", "", "186_gt.png", "", "0", "0", "", "0", "921", "1318", "00:00:00", "Corse ?", "", "", "", "13", "orange/orange", "1", "76", "", "66", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1996", "oct-05", "00185", "185_rgb.png", "", "185_gt.png", "", "0", "0", "", "0", "452", "482", "00:00:00", "Corse ?", "", "", "", "10", "orange/orange", "1", "73", "", "72", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1995", "oct-05", "00184", "184_rgb.png", "", "184_gt.png", "", "0", "0", "", "0", "214", "256", "00:00:00", "Corse ?", "", "", "", "14", "orange/orange", "0", "43", "", "29", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1994", "oct-05", "00183", "183_rgb.png", "", "183_gt.png", "", "0", "0", "", "0", "760", "1425", "00:00:00", "Corse ?", "", "", "", "22", "rouge/red", "1", "80", "", "53", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1993", "oct-05", "00182", "182_rgb.png", "", "182_gt.png", "", "0", "0", "", "0", "710", "1435", "00:00:00", "Corse ?", "", "", "", "26", "rouge/red", "1", "63", "", "53", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1992", "oct-05", "00181", "181_rgb.png", "", "181_gt.png", "", "0", "0", "", "0", "813", "923", "00:00:00", "Corse ?", "", "", "", "42", "rouge/red", "0", "43", "", "40", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1991", "", "00180", "180_rgb.png", "", "180_gt.png", "", "0", "0", "", "0", "1048", "1406", "00:00:00", "Italie", "", "", "", "42", "rouge/red", "0", "90", "", "53", "", "", "0", "", "", "1", "Davide Ascoli_PhD - Università degli Studi di Torino", "0", "0"
"1990", "", "00179", "179_rgb.png", "", "179_gt.png", "", "0", "0", "", "0", "739", "1006", "00:00:00", "Italie", "", "", "", "24", "orange/orange", "1", "83", "", "39", "", "", "0", "", "", "1", "Davide Ascoli_PhD - Università degli Studi di Torino", "0", "0"
"1989", "nov-13", "00178", "178_rgb.png", "", "178_gt.png", "", "0", "0", "", "0", "957", "1174", "00:00:00", "Tassinetta", "", "", "", "15", "jaune/yellow", "0", "99", "", "51", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1988", "nov-13", "00177", "177_rgb.png", "", "177_gt.png", "", "0", "0", "", "0", "708", "1819", "00:00:00", "Tassinetta", "", "", "", "14", "rouge/red", "1", "95", "", "66", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1987", "nov-13", "00176", "176_rgb.png", "", "176_gt.png", "", "0", "0", "", "0", "986", "1875", "00:00:00", "Tassinetta", "", "", "", "25", "orange/orange", "1", "44", "", "48", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1986", "nov-13", "00175", "175_rgb.png", "", "175_gt.png", "", "0", "0", "", "0", "1782", "2459", "00:00:00", "Tassinetta", "", "", "", "44", "orange/orange", "1", "2", "", "24", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1985", "nov-13", "00174", "174_rgb.png", "", "174_gt.png", "", "0", "0", "", "0", "1609", "2647", "00:00:00", "Tassinetta", "", "", "", "17", "rouge/red", "1", "71", "", "41", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1984", "nov-13", "00173", "173_rgb.png", "", "173_gt.png", "", "0", "0", "", "0", "684", "1431", "00:00:00", "Tassinetta", "", "", "", "10", "orange/orange", "1", "84", "", "55", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1983", "nov-13", "00172", "172_rgb.png", "", "172_gt.png", "", "0", "0", "", "0", "804", "1215", "00:00:00", "Tassinetta", "", "", "", "10", "orange/orange", "1", "42", "", "46", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1982", "nov-13", "00171", "171_rgb.png", "", "171_gt.png", "", "0", "0", "", "0", "978", "1530", "00:00:00", "Tassinetta", "", "", "", "9", "orange/orange", "1", "67", "", "45", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1981", "nov-13", "00170", "170_rgb.png", "", "170_gt.png", "", "0", "0", "", "0", "651", "2047", "00:00:00", "Tassinetta", "", "", "", "12", "orange/orange", "1", "75", "", "41", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1980", "nov-13", "00169", "169_rgb.png", "", "169_gt.png", "", "0", "0", "", "0", "545", "781", "00:00:00", "Tassinetta", "", "", "", "8", "orange/orange", "1", "20", "", "22", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1979", "nov-13", "00168", "168_rgb.png", "", "168_gt.png", "", "0", "0", "", "0", "410", "295", "00:00:00", "Tassinetta", "", "", "", "5", "orange/orange", "1", "20", "", "44", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1978", "nov-13", "00167", "167_rgb.png", "", "167_gt.png", "", "0", "0", "", "0", "726", "1116", "00:00:00", "FOP", "", "", "", "22", "jaune/yellow", "0", "85", "", "42", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1977", "nov-13", "00166", "166_rgb.png", "", "166_gt.png", "", "0", "0", "", "0", "812", "981", "00:00:00", "FOP", "", "", "", "10", "orange/orange", "1", "66", "", "33", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1976", "nov-13", "00165", "165_rgb.png", "", "165_gt.png", "", "0", "0", "", "0", "761", "1180", "00:00:00", "FOP", "", "", "", "17", "jaune/yellow", "0", "81", "", "50", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1975", "nov-13", "00164", "164_rgb.png", "", "164_gt.png", "", "0", "0", "", "0", "414", "869", "00:00:00", "FOP", "", "", "", "9", "jaune/yellow", "0", "98", "", "55", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1974", "nov-13", "00163", "163_rgb.png", "", "163_gt.png", "", "0", "0", "", "0", "578", "1188", "00:00:00", "FOP", "", "", "", "9", "jaune/yellow", "1", "92", "", "40", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1973", "nov-13", "00162", "162_rgb.png", "", "162_gt.png", "", "0", "0", "", "0", "842", "1539", "00:00:00", "FOP", "", "", "", "20", "rouge/red", "1", "82", "", "41", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1972", "nov-13", "00161", "161_rgb.png", "", "161_gt.png", "", "0", "0", "", "0", "644", "604", "00:00:00", "FOP", "", "", "", "9", "jaune/yellow", "0", "100", "", "50", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1971", "nov-13", "00160", "160_rgb.png", "", "160_gt.png", "", "0", "0", "", "0", "186", "314", "00:00:00", "FOP", "", "", "", "5", "jaune/yellow", "0", "96", "", "44", "", "", "0", "", "", "1", "Caroline Piana_ONF", "0", "0"
"1970", "juil-05", "00159", "159_rgb.png", "", "159_gt.png", "", "0", "0", "", "0", "880", "1287", "00:00:00", "Pisão(M.Corvo)", "", "", "", "21", "jaune/yellow", "0", "19", "", "23", "", "", "0", "", "", "1", "Projet COTEC (CEIF  Univ. de Coimbra)", "0", "0"
"1969", "juil-05", "00158", "158_rgb.png", "", "158_gt.png", "", "0", "0", "", "0", "510", "490", "00:00:00", "Pisão(M.Corvo)", "", "", "", "42", "orange/orange", "0", "5", "", "7", "", "", "0", "", "", "1", "Projet COTEC (CEIF  Univ. de Coimbra)", "0", "0"
